Order ID,Product ID,Location ID,Sales Person ID,Customer ID,Purchase Date,Quantity,Price,Product Name,Cost Per Unit,Discount,Taxes,Category ID,Category Name,City Name,County,State Code,State,Latitude,Longitude,Area Code,Area Population,Area Households,Area Median Income,Customer Name,Age,Gender,Salesperson Name
OID10405,PID2062,A159,EMP1036,C1460,2/6/2019,3,2464,Product 63,1774,0,369.6,E,Category E,Santa Clara,Santa Clara County,CA,California,37.35411,-121.95524,408,126215,43433,98914,Joseph Lopez,51,m,Robert Reed
OID10411,PID2100,A164,EMP1010,C1252,2/27/2019,1,799,Product 101,455,0,119.85,H,Category H,Stockton,San Joaquin County,CA,California,37.9577,-121.29078,209,305658,92440,44797,Christopher Arnold,63,f,Joshua Cook
OID10439,PID2056,A157,EMP1001,C1036,2/28/2019,1,1635,Product 57,1046,0,245.25,E,Category E,San Mateo,San Mateo County,CA,California,37.56299,-122.32553,650,103536,37861,90208,Keith Hamilton,27,m,Kevin Butler
OID10452,PID2094,A168,EMP1039,C1488,1/21/2019,1,771,Product 95,648,0,115.65,H,Category H,Torrance,Los Angeles County,CA,California,33.83585,-118.34063,424,148475,55377,79549,Samuel Palmer,62,m,Eugene Holmes
OID10457,PID2099,A164,EMP1036,C1761,1/15/2019,2,1367,Product 100,984,0,205.05,H,Category H,Stockton,San Joaquin County,CA,California,37.9577,-121.29078,209,305658,92440,44797,Chris Fuller,57,m,Robert Reed
OID10472,PID2031,A129,EMP1020,C1221,2/3/2019,1,1638,Product 32,1261,0,245.7,D,Category D,Jurupa Valley,Riverside County,CA,California,34.00259,-117.46761,951,100314,24839,57749,Peter Cook,58,f,Ryan Butler
OID10476,PID2041,A132,EMP1022,C1453,2/8/2019,1,1380,Product 42,1090,0,207,E,Category E,Los Angeles,Los Angeles County,CA,California,34.05223,-118.24368,213,3971883,1342761,50205,Brandon Dixon,51,m,Walter Cook
OID10478,PID2066,A105,EMP1003,C1617,2/1/2019,2,2091,Product 67,1485,0,313.65,F,Category F,Carlsbad,San Diego County,CA,California,33.15809,-117.35059,760,113453,42791,90597,Carlos Stewart,70,f,Christopher Tucker
OID10495,PID2099,A146,EMP1043,C1000,2/3/2019,3,1367,Product 100,984,0,205.05,H,Category H,Rialto,San Bernardino County,CA,California,34.1064,-117.37032,909,103132,25199,50971,Thomas Duncan,56,m,Joshua Taylor
OID10512,PID2099,A129,EMP1037,C1482,2/23/2019,3,1367,Product 100,984,0,205.05,H,Category H,Jurupa Valley,Riverside County,CA,California,34.00259,-117.46761,951,100314,24839,57749,Shawn Fields,51,m,Carl Hall
OID10513,PID2059,A138,EMP1029,C1277,2/17/2019,1,1494,Product 60,971,0,224.1,E,Category E,Oceanside,San Diego County,CA,California,33.19587,-117.37948,760,175691,60493,57703,Peter Cook,62,f,Howard Gardner
OID10521,PID2042,A108,EMP1011,C1442,1/27/2019,1,203,Product 43,154,0,30.45,E,Category E,Concord,Contra Costa County,CA,California,37.97798,-122.03107,925,128667,45409,68318,Phillip Morrison,55,m,Larry Marshall
OID10546,PID2003,A137,EMP1033,C1029,2/4/2019,2,1783,Product 4,1516,0,267.45,A,Category A,Oakland,Alameda County,CA,California,37.80437,-122.2708,510,419267,158424,54618,Phillip Carpenter,27,m,Jerry Perry
OID10569,PID2074,A161,EMP1021,C1240,2/14/2019,4,504,Product 75,408,0,75.6,F,Category F,Santa Maria,Santa Barbara County,CA,California,34.95303,-120.43572,805,105093,27365,50433,Clarence Freeman,58,f,Clarence Fox
OID10649,PID2030,A120,EMP1023,C1595,1/3/2019,1,1899,Product 31,1044,0,284.85,D,Category D,Fremont,Alameda County,CA,California,37.54827,-121.98857,510,232206,72684,105355,Carl Collins,60,f,Brian Davis
OID10654,PID2003,A127,EMP1034,C1577,2/17/2019,1,1783,Product 4,1516,0,267.45,A,Category A,Inglewood,Los Angeles County,CA,California,33.96168,-118.35313,424,111666,36667,42044,Fred Russell,50,f,Arthur Mccoy
OID10661,PID2083,A142,EMP1043,C1267,2/21/2019,2,2141,Product 84,1777,0,321.15,G,Category G,Palmdale,Los Angeles County,CA,California,34.57943,-118.11646,661,158351,42720,52392,Matthew Fernandez,63,f,Joshua Taylor
OID10670,PID2072,A140,EMP1006,C1217,1/16/2019,1,1887,Product 73,1378,0,283.05,F,Category F,Orange,Orange County,CA,California,33.78779,-117.85311,657,140992,42680,78513,Joe Price,58,f,Sean Miller
OID10685,PID2038,A145,EMP1026,C1583,1/16/2019,3,392,Product 39,255,0,58.8,E,Category E,Rancho Cucamonga,San Bernardino County,CA,California,34.1064,-117.59311,909,175236,55240,77396,George Ellis,60,f,Martin Perry
OID10703,PID2074,A104,EMP1032,C1273,2/9/2019,1,504,Product 75,408,0,75.6,F,Category F,Burbank,Los Angeles County,CA,California,34.18084,-118.30897,818,105319,41361,66076,Henry Kelley,63,f,Larry Castillo
OID10710,PID2041,A124,EMP1010,C1639,1/7/2019,2,1380,Product 42,1090,0,207,E,Category E,Glendale,Los Angeles County,CA,California,34.14251,-118.25508,818,201020,71498,52574,Nicholas Morrison,80,f,Joshua Cook
OID10715,PID2054,A154,EMP1032,C1542,1/7/2019,1,127,Product 55,79,0,19.05,E,Category E,San Diego,San Diego County,CA,California,32.71533,-117.15726,619,1394928,485091,66116,Douglas Wallace,20,f,Larry Castillo
OID10722,PID2027,A170,EMP1025,C1035,1/30/2019,3,2497,Product 28,1473,0,374.55,D,Category D,Victorville,San Bernardino County,CA,California,34.53611,-117.29116,760,122225,31886,45894,Wayne Gordon,27,m,Ernest Wagner
OID10726,PID2036,A102,EMP1019,C1374,2/14/2019,2,1582,Product 37,1234,0,237.3,D,Category D,Bakersfield,Kern County,CA,California,35.37329,-119.01871,661,373640,112439,57095,Mark Morales,22,m,Roger Robertson
OID10733,PID2024,A148,EMP1013,C1327,1/20/2019,4,356,Product 25,292,0,53.4,D,Category D,Riverside,Riverside County,CA,California,33.95333,-117.39611,951,322424,91267,57196,Andrew Robinson,67,f,Charles Harper
OID10771,PID2022,A157,EMP1026,C1007,3/13/2019,1,561,Product 23,421,0,84.15,C,Category C,San Mateo,San Mateo County,CA,California,37.56299,-122.32553,650,103536,37861,90208,Benjamin Vasquez,45,m,Martin Perry
OID10783,PID2061,A168,EMP1017,C1521,1/9/2019,1,913,Product 62,584,0,136.95,E,Category E,Torrance,Los Angeles County,CA,California,33.83585,-118.34063,424,148475,55377,79549,Philip Cunningham,72,f,Brian Hansen
OID10808,PID2027,A146,EMP1011,C1442,2/24/2019,1,2497,Product 28,1473,0,374.55,D,Category D,Rialto,San Bernardino County,CA,California,34.1064,-117.37032,909,103132,25199,50971,Phillip Morrison,55,m,Larry Marshall
OID10820,PID2013,A135,EMP1034,C1406,3/5/2019,1,368,Product 14,269,0,55.2,B,Category B,Murrieta,Riverside County,CA,California,33.55391,-117.21392,951,109830,32685,74610,Peter Boyd,29,m,Arthur Mccoy
OID10826,PID2065,A147,EMP1034,C1168,1/1/2019,1,2396,Product 66,1965,0,359.4,F,Category F,Richmond,Contra Costa County,CA,California,37.93576,-122.34775,510,109708,36973,55102,Keith Campbell,55,m,Arthur Mccoy
OID10880,PID2068,A123,EMP1032,C1596,2/5/2019,1,1500,Product 69,900,0,225,F,Category F,Garden Grove,Orange County,CA,California,33.77391,-117.94145,657,175393,46998,58449,Russell Boyd,60,f,Larry Castillo
OID10920,PID2077,A132,EMP1000,C1586,1/14/2019,1,530,Product 78,424,0,79.5,F,Category F,Los Angeles,Los Angeles County,CA,California,34.05223,-118.24368,213,3971883,1342761,50205,Kenneth Dunn,60,f,Fred Robertson
OID10925,PID2055,A151,EMP1012,C1185,1/14/2019,1,2495,Product 56,1896,0,374.25,E,Category E,Salinas,Monterey County,CA,California,36.67774,-121.6555,831,157380,40892,49840,Phillip Edwards,55,m,John Reyes
OID10935,PID2097,A134,EMP1022,C1304,2/25/2019,1,1052,Product 98,589,0,157.8,H,Category H,Moreno Valley,Riverside County,CA,California,33.93752,-117.23059,951,204198,51693,54590,Fred Russell,62,f,Walter Cook
OID10971,PID2081,A131,EMP1033,C1026,2/5/2019,1,1566,Product 82,1190,0,234.9,G,Category G,Long Beach,Los Angeles County,CA,California,33.76696,-118.18923,562,474140,164406,52783,Walter Harris,89,m,Jerry Perry
OID11010,PID2007,A162,EMP1016,C1567,1/26/2019,2,1405,Product 8,1054,0,210.75,B,Category B,Santa Rosa,Sonoma County,CA,California,38.44047,-122.71443,707,174972,64088,61050,Juan Lawrence,50,f,Henry Nelson
OID11039,PID2031,A145,EMP1031,C1483,2/21/2019,2,1638,Product 32,1261,0,245.7,D,Category D,Rancho Cucamonga,San Bernardino County,CA,California,34.1064,-117.59311,909,175236,55240,77396,Mark Gonzalez,51,m,Brian Thomas
OID11071,PID2061,A172,EMP1017,C1714,3/1/2019,1,913,Product 62,584,0,136.95,E,Category E,Vista,San Diego County,CA,California,33.20004,-117.24254,760,100890,30451,50601,Stephen Webb,46,m,Brian Hansen
OID11086,PID2055,A142,EMP1040,C1505,2/12/2019,4,2495,Product 56,1896,0,374.25,E,Category E,Palmdale,Los Angeles County,CA,California,34.57943,-118.11646,661,158351,42720,52392,Jose Watson,72,m,Patrick Ruiz
OID11109,PID2037,A154,EMP1012,C1085,2/2/2019,1,880,Product 38,634,0,132,E,Category E,San Diego,San Diego County,CA,California,32.71533,-117.15726,619,1394928,485091,66116,Phillip Peters,32,f,John Reyes
OID11128,PID2069,A134,EMP1010,C1687,1/14/2019,1,378,Product 70,291,0,56.7,F,Category F,Moreno Valley,Riverside County,CA,California,33.93752,-117.23059,951,204198,51693,54590,Anthony Banks,35,m,Joshua Cook
OID11134,PID2012,A120,EMP1019,C1779,3/5/2019,3,1353,Product 13,947,0,202.95,B,Category B,Fremont,Alameda County,CA,California,37.54827,-121.98857,510,232206,72684,105355,Martin Reyes,68,m,Roger Robertson
OID11172,PID2007,A124,EMP1042,C1308,3/2/2019,1,1405,Product 8,1054,0,210.75,B,Category B,Glendale,Los Angeles County,CA,California,34.14251,-118.25508,818,201020,71498,52574,Michael Cole,67,f,Scott Clark
OID11175,PID2033,A129,EMP1038,C1647,1/5/2019,1,2182,Product 34,1200,0,327.3,D,Category D,Jurupa Valley,Riverside County,CA,California,34.00259,-117.46761,951,100314,24839,57749,Jesse Hernandez,24,f,Scott Mason
OID11206,PID2007,A142,EMP1002,C1726,1/6/2019,4,1405,Product 8,1054,0,210.75,B,Category B,Palmdale,Los Angeles County,CA,California,34.57943,-118.11646,661,158351,42720,52392,Douglas Perkins,46,m,Andrew Bowman
OID11210,PID2001,A109,EMP1026,C1237,1/19/2019,1,951,Product 2,504,0,142.65,A,Category A,Corona,Riverside County,CA,California,33.87529,-117.56644,951,164226,48156,74149,Terry Payne,58,f,Martin Perry
OID11213,PID2012,A102,EMP1043,C1477,1/23/2019,2,1353,Product 13,947,0,202.95,B,Category B,Bakersfield,Kern County,CA,California,35.37329,-119.01871,661,373640,112439,57095,Carlos Hunt,51,m,Joshua Taylor
OID11222,PID2092,A153,EMP1005,C1544,2/22/2019,3,1639,Product 93,1295,0,245.85,G,Category G,San Buenaventura (Ventura),Ventura County,CA,California,34.26778,-119.25421,805,109708,41029,66995,Ralph Willis,20,f,Ryan Welch
OID11246,PID2060,A109,EMP1008,C1138,3/11/2019,1,1467,Product 61,807,0,220.05,E,Category E,Corona,Riverside County,CA,California,33.87529,-117.56644,951,164226,48156,74149,Charles Perry,43,f,Carl Elliott
OID11254,PID2020,A160,EMP1037,C1796,1/2/2019,1,2005,Product 21,1223,0,300.75,C,Category C,Santa Clarita,Los Angeles County,CA,California,34.39166,-118.54259,661,182371,59247,83554,Bobby Coleman,68,m,Carl Hall
OID11258,PID2091,A149,EMP1041,C1284,2/27/2019,1,368,Product 92,294,0,55.2,G,Category G,Roseville,Placer County,CA,California,38.75212,-121.28801,916,130269,46547,75867,Ralph Richardson,62,f,Joe Sims
OID11261,PID2077,A131,EMP1036,C1274,3/4/2019,2,530,Product 78,424,0,79.5,F,Category F,Long Beach,Los Angeles County,CA,California,33.76696,-118.18923,562,474140,164406,52783,Adam Hernandez,63,f,Robert Reed
OID11282,PID2005,A102,EMP1018,C1754,2/14/2019,3,684,Product 6,561,0,102.6,B,Category B,Bakersfield,Kern County,CA,California,35.37329,-119.01871,661,373640,112439,57095,Fred Perez,57,m,Jimmy Young
OID11285,PID2088,A127,EMP1033,C1059,2/10/2019,3,603,Product 89,416,0,90.45,G,Category G,Inglewood,Los Angeles County,CA,California,33.96168,-118.35313,424,111666,36667,42044,Jason Hanson,28,f,Jerry Perry
OID11289,PID2007,A111,EMP1019,C1355,1/16/2019,1,1405,Product 8,1054,0,210.75,B,Category B,Daly City,San Mateo County,CA,California,37.70583,-122.46194,650,106562,31137,74449,William Franklin,84,m,Roger Robertson
OID11293,PID2043,A104,EMP1031,C1008,1/9/2019,1,545,Product 44,425,0,81.75,E,Category E,Burbank,Los Angeles County,CA,California,34.18084,-118.30897,818,105319,41361,66076,Benjamin Kim,45,m,Brian Thomas
OID11327,PID2059,A112,EMP1039,C1353,1/1/2019,1,1494,Product 60,971,0,224.1,E,Category E,Downey,Los Angeles County,CA,California,33.94001,-118.13257,562,114219,32738,62897,Adam Alexander,80,m,Eugene Holmes
OID11329,PID2052,A123,EMP1002,C1311,2/23/2019,3,1526,Product 53,1251,0,228.9,E,Category E,Garden Grove,Orange County,CA,California,33.77391,-117.94145,657,175393,46998,58449,Eugene Castillo,67,f,Andrew Bowman
OID11330,PID2047,A134,EMP1025,C1710,2/8/2019,1,290,Product 48,200,0,43.5,E,Category E,Moreno Valley,Riverside County,CA,California,33.93752,-117.23059,951,204198,51693,54590,Mark Montgomery,35,m,Ernest Wagner
OID11368,PID2071,A103,EMP1011,C1768,2/21/2019,1,136,Product 72,72,0,20.4,F,Category F,Berkeley,Alameda County,CA,California,37.87159,-122.27275,510,120972,45917,66237,Scott Rice,57,m,Larry Marshall
OID11370,PID2031,A173,EMP1022,C1781,2/14/2019,3,1638,Product 32,1261,0,245.7,D,Category D,West Covina,Los Angeles County,CA,California,34.06862,-117.93895,626,108484,30816,69189,Jack Jackson,68,m,Walter Cook
OID11399,PID2020,A144,EMP1002,C1684,1/12/2019,1,2005,Product 21,1223,0,300.75,C,Category C,Pomona,Los Angeles County,CA,California,34.05529,-117.75228,909,153266,39378,49186,Clarence Kelley,35,m,Andrew Bowman
OID11414,PID2066,A132,EMP1021,C1269,2/3/2019,1,2091,Product 67,1485,0,313.65,F,Category F,Los Angeles,Los Angeles County,CA,California,34.05223,-118.24368,213,3971883,1342761,50205,Steven Hayes,63,f,Clarence Fox
OID11421,PID2000,A166,EMP1012,C1410,2/9/2019,3,2241,Product 1,1367,0,336.15,A,Category A,Temecula,Riverside County,CA,California,33.49364,-117.14836,951,112011,32835,79925,Eugene Murphy,29,m,John Reyes
OID11425,PID2031,A102,EMP1011,C1152,2/1/2019,1,1638,Product 32,1261,0,245.7,D,Category D,Bakersfield,Kern County,CA,California,35.37329,-119.01871,661,373640,112439,57095,Frank Webb,52,m,Larry Marshall
OID11445,PID2019,A125,EMP1022,C1048,1/12/2019,1,800,Product 20,536,0,120,C,Category C,Hayward,Alameda County,CA,California,37.66882,-122.0808,510,158289,46713,65096,Charles Richards,28,m,Walter Cook
OID11446,PID2093,A102,EMP1008,C1743,3/5/2019,1,112,Product 94,90,0,16.8,G,Category G,Bakersfield,Kern County,CA,California,35.37329,-119.01871,661,373640,112439,57095,Jeremy Arnold,57,m,Carl Elliott
OID11508,PID2020,A149,EMP1010,C1237,1/31/2019,1,2005,Product 21,1223,0,300.75,C,Category C,Roseville,Placer County,CA,California,38.75212,-121.28801,916,130269,46547,75867,Terry Payne,58,f,Joshua Cook
OID11511,PID2028,A157,EMP1040,C1131,2/15/2019,1,2283,Product 29,1484,0,342.45,D,Category D,San Mateo,San Mateo County,CA,California,37.56299,-122.32553,650,103536,37861,90208,Jason Hudson,48,f,Patrick Ruiz
OID11516,PID2088,A150,EMP1023,C1115,1/26/2019,3,603,Product 89,416,0,90.45,G,Category G,Sacramento,Sacramento County,CA,California,38.58157,-121.4944,530,490712,178185,50739,David Mendoza,33,f,Brian Davis
OID11563,PID2062,A106,EMP1036,C1457,2/11/2019,3,2464,Product 63,1774,0,369.6,E,Category E,Chula Vista,San Diego County,CA,California,32.64,-117.08417,619,265757,78066,65185,Shawn Day,51,m,Robert Reed
OID11564,PID2037,A100,EMP1025,C1080,1/23/2019,2,880,Product 38,634,0,132,E,Category E,Anaheim,Orange County,CA,California,33.83529,-117.9145,657,350742,99670,60752,Carl Nguyen,32,f,Ernest Wagner
OID11575,PID2093,A128,EMP1020,C1359,2/21/2019,1,112,Product 94,90,0,16.8,G,Category G,Irvine,Orange County,CA,California,33.66946,-117.82311,949,256927,87235,92278,Antonio Shaw,84,m,Ryan Butler
OID11587,PID2021,A173,EMP1010,C1138,2/24/2019,2,217,Product 22,171,0,32.55,C,Category C,West Covina,Los Angeles County,CA,California,34.06862,-117.93895,626,108484,30816,69189,Charles Perry,43,f,Joshua Cook
OID11610,PID2089,A108,EMP1040,C1189,1/31/2019,4,2294,Product 90,1399,0,344.1,G,Category G,Concord,Contra Costa County,CA,California,37.97798,-122.03107,925,128667,45409,68318,Ralph Wood,55,m,Patrick Ruiz
OID11617,PID2085,A124,EMP1013,C1331,2/12/2019,4,1862,Product 86,1173,0,279.3,G,Category G,Glendale,Los Angeles County,CA,California,34.14251,-118.25508,818,201020,71498,52574,Sean Black,67,f,Charles Harper
OID11627,PID2035,A131,EMP1022,C1577,1/4/2019,1,458,Product 36,376,0,68.7,D,Category D,Long Beach,Los Angeles County,CA,California,33.76696,-118.18923,562,474140,164406,52783,Fred Russell,50,f,Walter Cook
OID11633,PID2044,A172,EMP1036,C1659,1/11/2019,2,886,Product 45,478,0,132.9,E,Category E,Vista,San Diego County,CA,California,33.20004,-117.24254,760,100890,30451,50601,Joseph Lopez,24,f,Robert Reed
OID11676,PID2078,A130,EMP1015,C1458,1/17/2019,3,1798,Product 79,971,0,269.7,F,Category F,Lancaster,Los Angeles County,CA,California,34.69804,-118.13674,661,161103,47427,47225,Richard Hudson,51,m,Justin Lynch
