Order ID,Product ID,Location ID,Sales Person ID,Customer ID,Purchase Date,Quantity,Price,Product Name,Cost Per Unit,Discount,Taxes,Category ID,Category Name,City Name,County,State Code,State,Latitude,Longitude,Area Code,Area Population,Area Households,Area Median Income,Customer Name,Age,Gender,Salesperson Name
OID10260,PID2027,A130,EMP1033,C1028,2/9/2018,3,2497,Product 28,"1,473",0,374.55,D,Category D,Lancaster,Los Angeles County,CA,California,34.69804,-118.13674,661,161103,47427,47225,Jason Diaz,45,f,Jerry Perry
OID10263,PID2070,A162,EMP1042,C1758,11/26/2018,1,1671,Product 71,"1,220",0,250.65,F,Category F,Santa Rosa,Sonoma County,CA,California,38.44047,-122.71443,707,174972,64088,61050,Howard Morgan,57,m,Scott Clark
OID10265,PID2074,A149,EMP1003,C1096,9/4/2018,2,504,Product 75,408,0,75.6,F,Category F,Roseville,Placer County,CA,California,38.75212,-121.28801,916,130269,46547,75867,Antonio Nelson,32,f,Christopher Tucker
OID10267,PID2036,A173,EMP1000,C1773,4/8/2018,2,1582,Product 37,"1,234",0,237.3,D,Category D,West Covina,Los Angeles County,CA,California,34.06862,-117.93895,626,108484,30816,69189,Martin Johnston,57,m,Fred Robertson
OID10269,PID2095,A136,EMP1012,C1506,10/10/2018,4,1743,Product 96,872,0,261.45,H,Category H,Norwalk,Los Angeles County,CA,California,33.90224,-118.08173,562,107140,27225,59756,Victor Rogers,72,m,John Reyes
OID10270,PID2012,A130,EMP1002,C1003,10/17/2018,1,1353,Product 13,947,0,202.95,B,Category B,Lancaster,Los Angeles County,CA,California,34.69804,-118.13674,661,161103,47427,47225,Benjamin Carter,56,m,Andrew Bowman
OID10273,PID2010,A113,EMP1030,C1666,12/11/2018,1,1812,Product 11,"1,305",0,271.8,B,Category B,East Los Angeles,Los Angeles County,CA,California,34.0239,-118.17202,323,127610,31400,38766,Nicholas Morrison,24,f,Bobby Russell
OID10277,PID2096,A140,EMP1035,C1061,7/13/2018,1,1587,Product 97,"1,301",0,238.05,H,Category H,Orange,Orange County,CA,California,33.78779,-117.85311,657,140992,42680,78513,Earl Simpson,28,f,Roger Ramos
OID10285,PID2050,A145,EMP1030,C1743,10/26/2018,1,2391,Product 51,"1,291",0,358.65,E,Category E,Rancho Cucamonga,San Bernardino County,CA,California,34.1064,-117.59311,909,175236,55240,77396,Jeremy Arnold,57,m,Bobby Russell
OID10287,PID2052,A136,EMP1020,C1392,11/14/2018,1,1526,Product 53,"1,251",0,228.9,E,Category E,Norwalk,Los Angeles County,CA,California,33.90224,-118.08173,562,107140,27225,59756,Paul Carpenter,29,m,Ryan Butler
OID10288,PID2097,A150,EMP1044,C1459,1/19/2018,1,1052,Product 98,589,0,157.8,H,Category H,Sacramento,Sacramento County,CA,California,38.58157,-121.4944,530,490712,178185,50739,Todd Roberts,51,m,Martin Carr
OID10289,PID2056,A165,EMP1044,C1523,1/3/2018,1,1635,Product 57,"1,046",0,245.25,E,Category E,Sunnyvale,Santa Clara County,CA,California,37.36883,-122.03635,408,151754,55094,105401,Johnny Martinez,72,f,Martin Carr
OID10293,PID2069,A122,EMP1038,C1254,7/27/2018,1,378,Product 70,291,0,56.7,F,Category F,Fullerton,Orange County,CA,California,33.87029,-117.92534,657,140847,45031,65974,Howard Harrison,63,f,Scott Mason
OID10296,PID2070,A139,EMP1041,C1152,8/2/2018,3,1671,Product 71,"1,220",0,250.65,F,Category F,Ontario,San Bernardino County,CA,California,34.06334,-117.65089,909,171214,47375,54114,Frank Webb,52,m,Joe Sims
OID10298,PID2015,A116,EMP1020,C1250,10/31/2018,1,637,Product 16,389,0,95.55,C,Category C,El Monte,Los Angeles County,CA,California,34.06862,-118.02757,626,116732,30752,38085,Alan Scott,45,f,Ryan Butler
OID10300,PID2032,A126,EMP1043,C1376,11/18/2018,1,1967,Product 33,"1,397",0,295.05,D,Category D,Huntington Beach,Orange County,CA,California,33.6603,-117.99923,657,201899,74460,83252,Steven Carr,22,m,Joshua Taylor
OID10309,PID2068,A157,EMP1008,C1755,11/6/2018,1,1500,Product 69,900,0,225,F,Category F,San Mateo,San Mateo County,CA,California,37.56299,-122.32553,650,103536,37861,90208,Carl Nguyen,57,m,Carl Elliott
OID10310,PID2091,A111,EMP1011,C1198,3/15/2018,2,368,Product 92,294,0,55.2,G,Category G,Daly City,San Mateo County,CA,California,37.70583,-122.46194,650,106562,31137,74449,Jason Ross,55,m,Larry Marshall
OID10311,PID2088,A159,EMP1010,C1727,5/27/2018,3,603,Product 89,416,0,90.45,G,Category G,Santa Clara,Santa Clara County,CA,California,37.35411,-121.95524,408,126215,43433,98914,Jimmy Andrews,45,f,Joshua Cook
OID10312,PID2042,A114,EMP1010,C1515,4/24/2018,3,203,Product 43,154,0,30.45,E,Category E,El Cajon,San Diego County,CA,California,32.79477,-116.96253,619,103679,32564,45925,Gerald Reyes,72,f,Joshua Cook
OID10315,PID2080,A104,EMP1018,C1425,11/19/2018,2,2353,Product 81,"1,788",0,352.95,F,Category F,Burbank,Los Angeles County,CA,California,34.18084,-118.30897,818,105319,41361,66076,Peter Warren,45,f,Jimmy Young
OID10327,PID2050,A112,EMP1039,C1773,5/9/2018,4,2391,Product 51,"1,291",0,358.65,E,Category E,Downey,Los Angeles County,CA,California,33.94001,-118.13257,562,114219,32738,62897,Martin Johnston,57,m,Eugene Holmes
OID10329,PID2090,A152,EMP1043,C1388,2/2/2018,2,1338,Product 91,682,0,200.7,G,Category G,San Bernardino,San Bernardino County,CA,California,34.10834,-117.28977,909,216108,57580,37047,Jason Murphy,29,m,Joshua Taylor
OID10330,PID2037,A139,EMP1008,C1635,11/12/2018,3,880,Product 38,634,0,132,E,Category E,Ontario,San Bernardino County,CA,California,34.06334,-117.65089,909,171214,47375,54114,Timothy Bowman,80,f,Carl Elliott
OID10332,PID2077,A116,EMP1032,C1325,5/22/2018,3,530,Product 78,424,0,79.5,F,Category F,El Monte,Los Angeles County,CA,California,34.06862,-118.02757,626,116732,30752,38085,Walter Baker,67,f,Larry Castillo
OID10342,PID2094,A106,EMP1013,C1213,3/13/2018,1,771,Product 95,648,0,115.65,H,Category H,Chula Vista,San Diego County,CA,California,32.64,-117.08417,619,265757,78066,65185,Christopher Hudson,58,f,Charles Harper
OID10344,PID2033,A146,EMP1005,C1492,1/11/2018,1,2182,Product 34,"1,200",0,327.3,D,Category D,Rialto,San Bernardino County,CA,California,34.1064,-117.37032,909,103132,25199,50971,Raymond Burke,45,f,Ryan Welch
OID10354,PID2070,A159,EMP1022,C1392,5/13/2018,3,1671,Product 71,"1,220",0,250.65,F,Category F,Santa Clara,Santa Clara County,CA,California,37.35411,-121.95524,408,126215,43433,98914,Paul Carpenter,29,m,Walter Cook
OID10357,PID2074,A154,EMP1043,C1798,7/10/2018,4,504,Product 75,408,0,75.6,F,Category F,San Diego,San Diego County,CA,California,32.71533,-117.15726,619,1394928,485091,66116,Shawn Torres,68,m,Joshua Taylor
OID10361,PID2034,A132,EMP1024,C1020,6/26/2018,1,871,Product 35,540,0,130.65,D,Category D,Los Angeles,Los Angeles County,CA,California,34.05223,-118.24368,213,3971883,1342761,50205,Peter Cook,33,m,Ernest Wheeler
OID10366,PID2059,A107,EMP1006,C1107,3/23/2018,3,1494,Product 60,971,0,224.1,E,Category E,Clovis,Fresno County,CA,California,36.82523,-119.70292,559,104180,34512,62666,Adam Thompson,33,f,Sean Miller
OID10368,PID2024,A105,EMP1037,C1784,9/24/2018,1,356,Product 25,292,0,53.4,D,Category D,Carlsbad,San Diego County,CA,California,33.15809,-117.35059,760,113453,42791,90597,Dennis Myers,68,m,Carl Hall
OID10371,PID2099,A170,EMP1037,C1672,12/27/2018,1,1367,Product 100,984,0,205.05,H,Category H,Victorville,San Bernardino County,CA,California,34.53611,-117.29116,760,122225,31886,45894,Joe Fuller,24,m,Carl Hall
OID10374,PID2091,A171,EMP1043,C1090,1/27/2018,3,368,Product 92,294,0,55.2,G,Category G,Visalia,Tulare County,CA,California,36.33023,-119.29206,559,130104,41730,52157,Fred Romero,32,f,Joshua Taylor
OID10375,PID2058,A116,EMP1023,C1503,8/17/2018,1,2257,Product 59,"1,535",0,338.55,E,Category E,El Monte,Los Angeles County,CA,California,34.06862,-118.02757,626,116732,30752,38085,Patrick Graham,72,m,Brian Davis
OID10376,PID2024,A128,EMP1002,C1426,3/3/2018,4,356,Product 25,292,0,53.4,D,Category D,Irvine,Orange County,CA,California,33.66946,-117.82311,949,256927,87235,92278,Matthew Lewis,45,f,Andrew Bowman
OID10379,PID2044,A137,EMP1032,C1338,12/29/2018,1,886,Product 45,478,0,132.9,E,Category E,Oakland,Alameda County,CA,California,37.80437,-122.2708,510,419267,158424,54618,Thomas Hawkins,45,f,Larry Castillo
OID10382,PID2038,A171,EMP1005,C1450,3/25/2018,3,392,Product 39,255,0,58.8,E,Category E,Visalia,Tulare County,CA,California,36.33023,-119.29206,559,130104,41730,52157,Jesse Barnes,51,m,Ryan Welch
OID10386,PID2058,A167,EMP1024,C1141,3/18/2018,3,2257,Product 59,"1,535",0,338.55,E,Category E,Thousand Oaks,Ventura County,CA,California,34.17056,-118.8375,805,129339,45912,100946,Albert Jacobs,45,f,Ernest Wheeler
OID10388,PID2007,A148,EMP1015,C1402,2/23/2018,1,1405,Product 8,"1,054",0,210.75,B,Category B,Riverside,Riverside County,CA,California,33.95333,-117.39611,951,322424,91267,57196,Howard Lewis,29,m,Justin Lynch
OID10389,PID2090,A132,EMP1036,C1620,11/13/2018,2,1338,Product 91,682,0,200.7,G,Category G,Los Angeles,Los Angeles County,CA,California,34.05223,-118.24368,213,3971883,1342761,50205,Fred Jenkins,70,f,Robert Reed
OID10391,PID2065,A104,EMP1004,C1595,4/20/2018,1,2396,Product 66,"1,965",0,359.4,F,Category F,Burbank,Los Angeles County,CA,California,34.18084,-118.30897,818,105319,41361,66076,Carl Collins,60,f,Kenneth Bradley
